ano,id_escola,ideb,ensino,rede,nota_saeb_matematica,nota_saeb_lingua_portuguesa
2007,35461325,,fundamental,estadual,,
2009,35463073,,fundamental,estadual,,
2021,35472505,,medio,estadual,,
2017,35472505,,medio,estadual,,
2019,35476365,,medio,estadual,,
2021,35476365,,medio,estadual,,
2005,35477936,,fundamental,municipal,,
2013,35477936,,fundamental,municipal,,
2017,35479081,,medio,estadual,,
2013,35479500,,fundamental,estadual,,
2011,35479500,,fundamental,estadual,,
2013,35481452,,fundamental,municipal,,
2007,35481452,,fundamental,municipal,,
2013,35483631,,fundamental,estadual,,
2007,35483643,,fundamental,estadual,,
2007,35513210,,fundamental,municipal,,
2021,35513210,,fundamental,municipal,,
2021,35513210,,fundamental,municipal,,
2005,35513210,,fundamental,municipal,,
2011,35557213,,fundamental,estadual,,
2009,35557213,,fundamental,estadual,,
2019,35557213,,fundamental,estadual,,
2019,35559210,,fundamental,estadual,,
2023,35559210,,fundamental,estadual,,
2023,35559763,,fundamental,estadual,,
2005,35559763,,fundamental,estadual,,
2021,35559763,,fundamental,estadual,,
2015,35559775,,fundamental,estadual,,
2007,35559775,,fundamental,estadual,,
2007,35560431,,fundamental,municipal,,
2013,35560431,,fundamental,municipal,,
2009,35560431,,fundamental,municipal,,
2005,35560431,,fundamental,municipal,,
2013,35560443,,fundamental,municipal,,
2007,35560443,,fundamental,municipal,,
2005,35560455,,fundamental,municipal,,
2009,35560455,,fundamental,municipal,,
2009,35560455,,fundamental,municipal,,
2017,35566020,,fundamental,estadual,,
2011,35566020,,fundamental,estadual,,
2013,35567048,,fundamental,municipal,,
2009,35567048,,fundamental,municipal,,
2007,35578691,,fundamental,municipal,,
2007,35579476,,fundamental,estadual,,
2015,35579476,,fundamental,estadual,,
2007,35587679,,fundamental,municipal,,
2021,35805464,,medio,privada,,
2005,35900060,,fundamental,estadual,,
2019,35900102,,medio,estadual,,
2005,35900102,,fundamental,estadual,,
2019,35901684,,fundamental,estadual,,
2015,35901684,,fundamental,estadual,,
2017,35901684,,medio,estadual,,
2019,35901684,,medio,estadual,,
2017,35901702,,medio,estadual,,
2005,35901702,,fundamental,estadual,,
2005,35901714,,fundamental,estadual,,
2005,35901738,,fundamental,estadual,,
2013,35901748,,fundamental,estadual,,
2013,35901748,,fundamental,estadual,,
2011,35901748,,fundamental,estadual,,
2017,35901751,,medio,estadual,,
2005,35901751,,fundamental,estadual,,
2021,35901751,,fundamental,estadual,,
2017,35901799,,fundamental,estadual,,
2005,35901799,,fundamental,estadual,,
2017,35902226,,medio,estadual,,
2013,35902226,,fundamental,estadual,,
2021,35902263,,fundamental,estadual,,
2005,35902299,,fundamental,estadual,,
2005,35902305,,fundamental,estadual,,
2017,35902305,,fundamental,estadual,,
2023,35902500,,fundamental,estadual,,
2021,35902500,,medio,estadual,,
2005,35902500,,fundamental,estadual,,
2023,35902573,,medio,estadual,,
2005,35902597,,fundamental,estadual,,
2005,35902597,,fundamental,estadual,,
2005,35902615,,fundamental,estadual,,
2005,35902627,,fundamental,estadual,,
2005,35902639,,fundamental,estadual,,
2023,35902724,,fundamental,estadual,,
2017,35902724,,medio,estadual,,
2021,35902792,,fundamental,estadual,,
2005,35902822,,fundamental,estadual,,
2005,35902846,,fundamental,estadual,,
2023,35902871,,fundamental,estadual,,
2021,35902901,,medio,estadual,,
2017,35902913,,fundamental,estadual,,
2021,35902925,,medio,estadual,,
2017,35904173,,medio,estadual,,
2021,35904173,,fundamental,estadual,,
2019,35904173,,fundamental,estadual,,
2017,35904247,,medio,estadual,,
2005,35904247,,fundamental,estadual,,
2023,35904259,,medio,estadual,,
2021,35904259,,fundamental,estadual,,
2017,35904296,,fundamental,estadual,,
2017,35904314,,fundamental,estadual,,
2005,35904314,,fundamental,estadual,,
2021,35904326,,medio,estadual,,
2005,35904326,,fundamental,estadual,,
2005,35904326,,fundamental,estadual,,
2005,35904338,,fundamental,estadual,,
2017,35904582,,medio,estadual,,
2021,35904582,,medio,estadual,,
2017,35904594,,medio,estadual,,
2019,35904594,,medio,estadual,,
2021,35906141,,medio,estadual,,
2005,35906165,,fundamental,estadual,,
2019,35906165,,medio,estadual,,
2017,35906165,,fundamental,estadual,,
2005,35906177,,fundamental,estadual,,
2021,35906189,,fundamental,estadual,,
2017,35906207,,medio,estadual,,
2021,35906530,,fundamental,estadual,,
2017,35906530,,medio,estadual,,
2005,35906554,,fundamental,estadual,,
2013,35906566,,fundamental,estadual,,
2005,35906585,,fundamental,estadual,,
2005,35906797,,fundamental,estadual,,
2023,35906803,,medio,estadual,,
2005,35906967,,fundamental,estadual,,
2017,35906967,,medio,estadual,,
2019,35906967,,fundamental,estadual,,
2005,35907108,,fundamental,estadual,,
2017,35907108,,fundamental,estadual,,
2005,35907112,,fundamental,estadual,,
2023,35907637,,medio,estadual,,
2005,35908368,,fundamental,estadual,,
2023,35908400,,fundamental,estadual,,
2017,35908400,,medio,estadual,,
2005,35908940,,fundamental,estadual,,
2011,35908988,,fundamental,estadual,,
2009,35908988,,fundamental,estadual,,
2013,35908988,,fundamental,estadual,,
2005,35909002,,fundamental,estadual,,
2005,35909026,,fundamental,estadual,,
2017,35909075,,fundamental,estadual,,
2005,35909087,,fundamental,estadual,,
2023,35909099,,fundamental,estadual,,
2023,35909099,,medio,estadual,,
2023,35909105,,fundamental,estadual,,
2005,35909105,,fundamental,estadual,,
2015,35909129,,fundamental,estadual,,
2017,35909129,,fundamental,estadual,,
2021,35909130,,medio,estadual,,
2023,35909130,,medio,estadual,,
2021,35909154,,fundamental,estadual,,
2017,35909191,,medio,estadual,,
2013,35909191,,fundamental,estadual,,
2011,35909191,,fundamental,estadual,,
2007,35909191,,fundamental,estadual,,
2021,35909191,,fundamental,estadual,,
2005,35909212,,fundamental,estadual,,
2021,35910284,,medio,estadual,,
2017,35910284,,medio,estadual,,
2023,35910284,,medio,estadual,,
2021,35910284,,fundamental,estadual,,
2019,35910302,,medio,estadual,,
2019,35910338,,fundamental,estadual,,
2017,35910338,,fundamental,estadual,,
2013,35910338,,fundamental,estadual,,
2015,35910338,,fundamental,estadual,,
2021,35910776,,medio,estadual,,
2023,35910776,,medio,estadual,,
2021,35910776,,fundamental,estadual,,
2005,35910788,,fundamental,estadual,,
2023,35910797,,medio,estadual,,
2019,35910818,,medio,estadual,,
2021,35910818,,medio,estadual,,
2005,35910843,,fundamental,estadual,,
2017,35910995,,medio,estadual,,
2005,35911033,,fundamental,estadual,,
2019,35911033,,fundamental,estadual,,
2017,35912268,,medio,estadual,,
2019,35912268,,medio,estadual,,
2017,35912268,,fundamental,estadual,,
2007,35913431,,fundamental,estadual,,
2005,35913431,,fundamental,estadual,,
2005,35913820,,fundamental,estadual,,
2017,35913820,,fundamental,estadual,,
2019,35914691,,medio,estadual,,
2017,35914708,,medio,estadual,,
2005,35914712,,fundamental,estadual,,
2017,35914721,,medio,estadual,,
2005,35914721,,fundamental,estadual,,
2021,35914733,,medio,estadual,,
2017,35914733,,medio,estadual,,
2005,35914745,,fundamental,estadual,,
2005,35914745,,fundamental,estadual,,
2005,35914812,,fundamental,estadual,,
2017,35915658,,fundamental,estadual,,
2017,35915683,,medio,estadual,,
2017,35915683,,fundamental,estadual,,
2021,35915683,,fundamental,estadual,,
2005,35915683,,fundamental,estadual,,
2005,35915695,,fundamental,estadual,,
2017,35915725,,medio,estadual,,
2005,35915725,,fundamental,estadual,,
2005,35916493,,fundamental,estadual,,
2023,35916730,,fundamental,estadual,,
2019,35916742,,medio,estadual,,
2019,35916742,,fundamental,estadual,,
2015,35916742,,fundamental,estadual,,
2021,35916742,,medio,estadual,,
2019,35916754,,medio,estadual,,
2005,35916754,,fundamental,estadual,,
2005,35916754,,fundamental,estadual,,
2005,35916766,,fundamental,estadual,,
2007,35916785,,fundamental,estadual,,
2017,35916791,,medio,estadual,,
2005,35916791,,fundamental,estadual,,
2017,35916808,,fundamental,estadual,,
2019,35916812,,fundamental,estadual,,
2005,35916812,,fundamental,estadual,,
2013,35916812,,fundamental,estadual,,
2007,35917382,,fundamental,estadual,,
2009,35917503,,fundamental,estadual,,
2005,35918748,,fundamental,estadual,,
2005,35920265,,fundamental,estadual,,
2023,35920277,,fundamental,estadual,,
2021,35920277,,fundamental,estadual,,
2005,35920997,,fundamental,estadual,,
2019,35921312,,medio,estadual,,
2005,35921324,,fundamental,estadual,,
2023,35921324,,medio,estadual,,
2005,35922092,,fundamental,estadual,,
2017,35922092,,fundamental,estadual,,
2021,35922146,,medio,estadual,,
2017,35922146,,fundamental,estadual,,
2017,35922249,,fundamental,estadual,,
2017,35922894,,medio,estadual,,
2015,35922900,,fundamental,estadual,,
2023,35922912,,fundamental,estadual,,
2021,35923047,,fundamental,estadual,,
2005,35923047,,fundamental,estadual,,
2021,35923278,,medio,estadual,,
2005,35923285,,fundamental,estadual,,
2005,35923503,,fundamental,estadual,,
2005,35923552,,fundamental,estadual,,
2005,35923576,,fundamental,estadual,,
2017,35923624,,medio,estadual,,
2015,35923624,,fundamental,estadual,,
2005,35923624,,fundamental,estadual,,
2011,35923624,,fundamental,estadual,,
2005,35923667,,fundamental,estadual,,
2015,35923667,,fundamental,estadual,,
2015,35923795,,fundamental,estadual,,
2021,35923795,,fundamental,estadual,,
2005,35923813,,fundamental,estadual,,
2005,35923916,,fundamental,estadual,,
2005,35924209,,fundamental,estadual,,
2005,35924246,,fundamental,estadual,,
2017,35924258,,fundamental,estadual,,
2005,35924258,,fundamental,estadual,,
2023,35924374,,medio,estadual,,
2019,35924374,,fundamental,estadual,,
2017,35924490,,fundamental,estadual,,
2021,35924490,,fundamental,estadual,,
2019,35924490,,medio,estadual,,
2021,35924647,,medio,estadual,,
2017,35924647,,medio,estadual,,
2021,35924684,,medio,estadual,,
2021,35924738,,medio,estadual,,
2021,35924738,,fundamental,estadual,,
2007,35924751,,fundamental,estadual,,
2011,35924751,,fundamental,estadual,,
2017,35924763,,medio,estadual,,
2017,35924787,,fundamental,estadual,,
2005,35924817,,fundamental,estadual,,
2011,35924817,,fundamental,estadual,,
2005,35924817,,fundamental,estadual,,
2017,35924817,,fundamental,estadual,,
2021,35924829,,medio,estadual,,
2013,35925135,,fundamental,estadual,,
2015,35925135,,fundamental,estadual,,
2017,35925159,,fundamental,estadual,,
2013,35925184,,fundamental,estadual,,
2017,35925184,,medio,estadual,,
2009,35925184,,fundamental,estadual,,
2019,35925196,,fundamental,estadual,,
2017,35925196,,fundamental,estadual,,
2015,35925196,,fundamental,estadual,,
2021,35925226,,fundamental,estadual,,
2021,35925238,,fundamental,estadual,,
2017,35925251,,fundamental,estadual,,
2015,35925305,,fundamental,estadual,,
2009,35925305,,fundamental,estadual,,
2005,35925305,,fundamental,estadual,,
2005,35925317,,fundamental,estadual,,
2019,35925317,,fundamental,estadual,,
2011,35925317,,fundamental,estadual,,
2013,35925317,,fundamental,estadual,,
2007,35925317,,fundamental,estadual,,
2017,35925354,,fundamental,estadual,,
2005,35925378,,fundamental,estadual,,
2017,35925385,,fundamental,estadual,,
2005,35925391,,fundamental,estadual,,
2017,35925391,,fundamental,estadual,,
2005,35925433,,fundamental,estadual,,
2005,35925445,,fundamental,estadual,,
2017,35925457,,fundamental,estadual,,
2017,35925469,,medio,estadual,,
2023,35925500,,fundamental,estadual,,
2011,35925500,,fundamental,estadual,,
2005,35925500,,fundamental,estadual,,
2021,35925524,,medio,estadual,,
2005,35925767,,fundamental,estadual,,
2017,35925998,,medio,estadual,,
2017,35926048,,fundamental,estadual,,
2021,35990012,,medio,federal,,
2017,35046361,2.5,medio,estadual,254.02,261.48
2009,35559210,2.5,fundamental,estadual,164.13,141.94
2007,35000796,3,fundamental,estadual,227.25,220.25
2007,35005393,3,fundamental,estadual,229.78,221.13
2007,35037035,3,fundamental,estadual,229.82,214.86
2007,35038301,3,fundamental,estadual,230.91,215.89
2009,35039385,3,fundamental,estadual,206.44,217.02
2023,35044325,3,medio,estadual,255.88,263.84
2007,35053909,3,fundamental,municipal,223.42,214.94
2009,35068767,3,fundamental,municipal,213.22,211.16
2007,35223165,3,fundamental,municipal,220.27,202.94
2005,35245185,3,fundamental,municipal,218.08,214.28
2009,35393277,3,fundamental,municipal,208.13,217.8
2011,35418161,3,fundamental,municipal,210.74,193.94
2007,35901751,3,fundamental,estadual,154.47,130.94
2009,35914733,3,fundamental,estadual,226.58,222.89
2011,35916523,3,fundamental,estadual,214.92,210
2007,35925433,3,fundamental,estadual,214.91,202.44
2007,35925457,3,fundamental,estadual,217.92,212.47
2009,35925524,3,fundamental,estadual,230.52,228.11
2007,35000462,3.5,fundamental,estadual,239.71,227.11
2017,35000673,3.5,medio,estadual,265.29,270.1
2011,35001004,3.5,fundamental,estadual,224.22,223.47
2011,35001041,3.5,fundamental,estadual,234.19,230.77
2007,35001041,3.5,fundamental,estadual,238.07,224.05
2009,35001659,3.5,fundamental,estadual,244.02,240.32
2009,35002331,3.5,fundamental,estadual,221.17,216.03
2007,35003153,3.5,fundamental,estadual,226.91,221.88
2017,35004736,3.5,medio,estadual,262.47,273.11
2009,35004947,3.5,fundamental,estadual,226.38,225.11
2019,35005265,3.5,medio,estadual,255.52,266.07
2009,35005320,3.5,fundamental,estadual,216.17,220.11
2019,35005381,3.5,medio,estadual,268.88,280.55
2015,35005393,3.5,fundamental,estadual,238.44,229.42
2019,35037096,3.5,medio,estadual,255.25,263.02
2009,35037345,3.5,fundamental,estadual,224.21,235.58
2007,35039123,3.5,fundamental,estadual,229.08,215.69
2019,35039159,3.5,medio,estadual,258.92,268.82
2011,35039391,3.5,fundamental,estadual,222.66,218.21
2009,35041737,3.5,fundamental,estadual,229.07,226.11
2015,35041762,3.5,fundamental,estadual,240.15,225.27
2007,35043746,3.5,fundamental,estadual,233.69,224.28
2007,35044325,3.5,fundamental,estadual,230.5,222.83
2011,35044374,3.5,fundamental,estadual,221.25,219.16
2013,35044374,3.5,fundamental,estadual,219.75,221.58
2007,35048653,3.5,fundamental,estadual,225.08,218.75
2007,35048720,3.5,fundamental,estadual,228.72,221.16
2007,35053107,3.5,fundamental,municipal,227.13,217.66
2015,35053399,3.5,fundamental,municipal,242.46,241.58
2005,35053405,3.5,fundamental,municipal,214.41,207.69
2009,35053797,3.5,fundamental,municipal,225.94,214.27
2007,35053909,3.5,fundamental,municipal,170.75,151.91
2009,35053995,3.5,fundamental,municipal,219.05,227.58
2009,35054324,3.5,fundamental,municipal,223.89,216.75
2005,35054343,3.5,fundamental,municipal,232.02,220.33
2007,35054434,3.5,fundamental,municipal,231.58,210.02
2007,35054461,3.5,fundamental,municipal,227,216.02
2011,35055190,3.5,fundamental,municipal,215.1,225
2005,35055323,3.5,fundamental,municipal,158.67,150.52
2005,35055414,3.5,fundamental,municipal,210.64,200.77
2015,35056716,3.5,fundamental,municipal,240.38,243.75
2005,35056996,3.5,fundamental,municipal,234.14,226.47
2007,35057666,3.5,fundamental,municipal,219.66,218.63
2007,35062790,3.5,fundamental,municipal,163.16,146.38
2005,35078797,3.5,fundamental,municipal,221.91,202.86
2013,35091418,3.5,fundamental,municipal,218.3,208.88
2009,35092964,3.5,fundamental,municipal,202.66,214.32
2015,35092976,3.5,fundamental,municipal,228.71,224.1
2005,35098346,3.5,fundamental,municipal,228.72,217.36
2007,35191905,3.5,fundamental,estadual,240.52,225.22
2005,35200037,3.5,fundamental,municipal,210.3,208.86
2015,35233973,3.5,fundamental,municipal,247.78,237.81
2009,35283903,3.5,fundamental,estadual,217.02,208.67
2011,35440024,3.5,fundamental,municipal,224.88,220.66
2013,35901751,3.5,fundamental,estadual,218.11,216.41
2013,35906165,3.5,fundamental,estadual,222.02,218.8
2023,35906591,3.5,medio,estadual,257.98,270.4
2019,35908368,3.5,medio,estadual,253.58,264.2
2011,35910338,3.5,fundamental,estadual,221.39,225.72
2019,35910831,3.5,medio,estadual,256.25,269.72
2007,35911537,3.5,fundamental,estadual,165.38,150.8
2007,35912268,3.5,fundamental,estadual,226.49,223.41
2023,35916742,3.5,medio,estadual,258.26,271.31
2013,35924490,3.5,fundamental,estadual,228.3,215.5
2015,35924763,3.5,fundamental,estadual,240.9,233.43
2007,35924805,3.5,fundamental,estadual,166.17,149.89
2009,35925159,3.5,fundamental,estadual,220.83,226.08
2015,35925391,3.5,fundamental,estadual,233.81,220.95
2015,35000024,4,fundamental,estadual,236.9,238.07
2009,35000059,4,fundamental,estadual,236.41,236.36
2011,35000589,4,fundamental,estadual,235.11,230.14
2009,35000607,4,fundamental,estadual,240.55,249.74
2007,35000723,4,fundamental,estadual,240.1,235.97
2007,35000784,4,fundamental,estadual,237.46,241.86
2023,35001041,4,medio,estadual,255.45,253.02
2011,35001272,4,fundamental,estadual,223.83,223
2011,35001302,4,fundamental,estadual,219.85,238.36
2007,35001348,4,fundamental,estadual,175.75,162.3
2023,35001442,4,medio,estadual,270.13,278.64
2021,35001521,4,medio,estadual,257.51,257.1
2011,35001673,4,fundamental,estadual,242.33,243.74
2021,35001776,4,medio,estadual,260.59,279.21
2011,35002297,4,fundamental,estadual,239.3,241.47
2011,35002719,4,fundamental,estadual,234.85,239.08
2017,35002847,4,medio,estadual,269.14,269.51
2019,35002914,4,medio,estadual,270.58,282.1
2007,35003086,4,fundamental,estadual,242.16,232.74
2007,35003177,4,fundamental,estadual,178.1,161.08
2017,35003372,4,medio,estadual,282.42,282.17
2013,35004364,4,fundamental,estadual,241.69,232.75
2011,35004510,4,fundamental,estadual,247.53,246.55
2007,35004741,4,fundamental,estadual,237.74,222.47
2023,35004777,4,medio,estadual,261.25,272.57
2013,35005061,4,fundamental,estadual,236.39,235.55
2011,35005095,4,fundamental,estadual,248.83,236.61
2009,35005095,4,fundamental,estadual,247.07,243.88
2007,35005368,4,fundamental,estadual,249,239.13
2019,35005447,4,medio,estadual,265.7,265.51
2015,35035592,4,fundamental,estadual,242.06,235.74
2007,35035609,4,fundamental,estadual,179.67,163.16
2007,35036812,4,fundamental,estadual,182,164.99
2023,35036961,4,medio,estadual,254.98,261.03
2011,35037084,4,fundamental,estadual,247.39,250.74
2007,35039248,4,fundamental,estadual,238.27,224.02
2021,35039391,4,medio,estadual,262.64,258.66
2013,35040964,4,fundamental,estadual,233.83,237.28
2023,35041051,4,medio,estadual,267.84,288.91
2023,35041063,4,medio,estadual,263.15,275.95
2011,35041737,4,fundamental,estadual,232.96,231.72
2015,35044283,4,fundamental,estadual,237.94,229.17
2021,35044441,4,medio,estadual,255.38,272.11
2019,35044465,4,medio,estadual,266.72,275.45
2011,35048604,4,fundamental,estadual,222.92,219.94
2007,35053089,4,fundamental,municipal,184.47,164.75
2005,35053442,4,fundamental,municipal,174.16,165.52
2005,35053776,4,fundamental,municipal,165.16,158.69
2005,35053788,4,fundamental,municipal,164.6,161.05
2009,35053831,4,fundamental,municipal,226.92,226.47
2005,35053831,4,fundamental,municipal,163.11,159.74
2007,35053910,4,fundamental,municipal,239.44,227.96
2007,35054033,4,fundamental,municipal,236.35,224.49
2007,35054057,4,fundamental,municipal,235.74,226.47
2005,35054069,4,fundamental,municipal,165.89,158.49
2005,35054136,4,fundamental,municipal,171.72,166.16
2005,35054288,4,fundamental,municipal,252.16,228.47
2005,35054355,4,fundamental,municipal,233.44,226.44
2015,35054707,4,fundamental,municipal,256.37,258.25
2007,35054781,4,fundamental,municipal,249.97,243.63
2013,35054860,4,fundamental,municipal,224.28,222.88
2013,35054902,4,fundamental,municipal,227.8,237.3
2015,35054914,4,fundamental,municipal,243.41,240.64
2005,35054926,4,fundamental,municipal,238.47,224.41
2009,35055116,4,fundamental,municipal,231.94,236.96
2007,35055153,4,fundamental,municipal,185.25,164.91
2005,35055207,4,fundamental,municipal,162.61,161.66
2007,35055244,4,fundamental,municipal,180.74,157.72
2015,35055268,4,fundamental,municipal,241.33,243.62
2013,35055268,4,fundamental,municipal,239.67,239.88
2005,35055311,4,fundamental,municipal,236.32,224.86
2007,35055347,4,fundamental,municipal,245.13,231.44
2015,35055384,4,fundamental,municipal,237.61,237.88
2007,35055414,4,fundamental,municipal,172.49,155.61
2005,35055448,4,fundamental,municipal,164.94,158.25
2015,35055463,4,fundamental,municipal,236.62,235.34
2011,35055463,4,fundamental,municipal,229.97,226.38
2009,35055529,4,fundamental,municipal,175.96,158.74
2007,35055585,4,fundamental,municipal,235.52,228.16
2015,35055612,4,fundamental,municipal,248.91,246.48
2011,35055633,4,fundamental,municipal,225.6,229.42
2005,35055669,4,fundamental,municipal,180.61,172.94
2005,35055694,4,fundamental,municipal,178.6,164.74
2009,35055700,4,fundamental,municipal,227.17,233.39
2005,35055748,4,fundamental,municipal,174.27,167.61
2007,35055748,4,fundamental,municipal,178.83,158.24
2005,35057666,4,fundamental,municipal,234.11,207.64
2005,35057836,4,fundamental,municipal,166.38,158.86
2011,35068688,4,fundamental,municipal,233.77,221.11
2011,35068731,4,fundamental,municipal,230.78,227.36
2009,35068834,4,fundamental,municipal,189.33,168.66
2005,35083963,4,fundamental,municipal,237.52,225.47
2009,35091406,4,fundamental,municipal,226.16,229.83
2023,35091424,4,medio,municipal,264.4,270.1
2007,35092745,4,fundamental,municipal,178,165.77
2011,35092964,4,fundamental,municipal,227.22,228.91
2015,35098619,4,fundamental,municipal,249.71,248.68
2011,35201959,4,fundamental,municipal,234.3,233.1
2005,35201960,4,fundamental,municipal,173.96,167.25
2005,35242196,4,fundamental,municipal,247.08,225.83
2011,35249828,4,fundamental,municipal,235.11,235.13
2015,35269359,4,fundamental,estadual,238.68,224.57
2009,35271068,4,fundamental,municipal,227.86,232.88
2009,35271160,4,fundamental,municipal,236.52,229.5
2011,35271196,4,fundamental,municipal,225.66,222.72
2011,35298268,4,fundamental,municipal,242.66,225.47
2011,35389389,4,fundamental,municipal,236,228.58
2013,35408566,4,fundamental,municipal,223.08,218.57
2023,35409169,4,medio,estadual,258.41,260.02
2013,35412173,4,fundamental,estadual,228.69,236.94
2013,35417063,4,fundamental,municipal,234.55,232.36
2009,35419285,4,fundamental,municipal,178.13,161.33
2009,35900102,4,fundamental,estadual,226.08,224.69
2019,35901714,4,medio,estadual,268.57,289.05
2011,35902500,4,fundamental,estadual,240.64,229.14
2009,35902627,4,fundamental,estadual,239.72,250.89
2023,35902792,4,fundamental,estadual,236.62,229.24
2011,35902810,4,fundamental,estadual,234.88,235.33
2015,35904247,4,fundamental,estadual,246.06,250.45
2013,35904302,4,fundamental,estadual,242.47,233.75
2021,35904314,4,medio,estadual,264.17,276.26
2007,35906542,4,fundamental,estadual,243.21,242.72
2013,35907157,4,fundamental,estadual,229.41,229.55
2007,35909075,4,fundamental,estadual,231.02,224.49
2013,35909130,4,fundamental,estadual,230.83,231.85
2013,35911008,4,fundamental,estadual,230.89,225.25
2023,35911537,4,fundamental,estadual,223.57,221.18
2009,35922249,4,fundamental,estadual,231.82,227.02
2023,35922900,4,medio,estadual,263.86,281.13
2019,35923047,4,medio,estadual,262.51,271.36
2009,35924714,4,fundamental,estadual,173.69,161.52
2021,35925159,4,medio,estadual,266.87,282.21
2023,35925172,4,medio,estadual,257.34,268.94
2007,35925299,4,fundamental,estadual,175.69,163.72
2009,35000334,4.5,fundamental,estadual,254.16,245.41
2009,35000401,4.5,fundamental,estadual,244.86,244.75
2013,35000656,4.5,fundamental,estadual,246.52,249.13
2007,35000760,4.5,fundamental,estadual,243.78,239.99
2015,35000848,4.5,fundamental,estadual,243.59,247.25
2011,35000978,4.5,fundamental,estadual,244.22,244.92
2013,35001193,4.5,fundamental,estadual,239.55,241.22
2019,35001824,4.5,medio,estadual,280.92,287.92
2011,35001843,4.5,fundamental,estadual,244.97,246.94
2015,35001961,4.5,fundamental,estadual,250.09,256.39
2011,35002057,4.5,fundamental,estadual,259.3,248.02
2019,35002434,4.5,medio,estadual,268.86,277.36
2011,35002525,4.5,fundamental,estadual,243.71,246.77
2015,35002525,4.5,fundamental,estadual,248.2,248.46
2021,35002847,4.5,medio,estadual,261.77,273.37
2013,35004327,4.5,fundamental,estadual,256.47,255.6
2009,35004327,4.5,fundamental,estadual,255.75,262.1
2011,35004443,4.5,fundamental,estadual,244.64,242.86
2023,35005095,4.5,medio,estadual,266.81,283.53
2019,35005241,4.5,fundamental,estadual,239.97,246.83
2007,35005319,4.5,fundamental,estadual,184.94,171.17
2007,35005332,4.5,fundamental,estadual,188.38,173.41
2007,35005356,4.5,fundamental,estadual,250.63,246.41
2017,35005356,4.5,fundamental,estadual,255.74,259.1
2007,35035634,4.5,fundamental,estadual,185.53,169.08
2011,35035661,4.5,fundamental,estadual,187.33,171.83
2009,35036444,4.5,fundamental,estadual,192.24,170.33
2019,35036729,4.5,medio,estadual,272.04,290.63
2007,35037369,4.5,fundamental,estadual,191.86,170.82
2011,35037679,4.5,fundamental,estadual,243.08,239
2011,35039251,4.5,fundamental,estadual,188.49,173.67
2021,35040976,4.5,medio,estadual,265.39,278.16
2023,35041725,4.5,fundamental,estadual,240.3,236.72
2021,35041786,4.5,fundamental,estadual,232.03,242.61
2013,35041798,4.5,fundamental,estadual,179.99,175.6
2015,35043746,4.5,fundamental,estadual,257.31,240.83
2023,35044283,4.5,medio,estadual,272.96,285.99
2013,35044325,4.5,fundamental,estadual,242.71,241.52
2019,35044337,4.5,medio,estadual,270.98,284.01
2021,35044374,4.5,fundamental,estadual,236.45,233.14
2015,35046279,4.5,fundamental,estadual,248.18,247.14
2009,35053120,4.5,fundamental,municipal,191.66,174.27
2013,35053491,4.5,fundamental,municipal,238.64,244.97
2009,35053512,4.5,fundamental,municipal,248.21,255
2007,35053533,4.5,fundamental,municipal,189,178.36
2011,35053570,4.5,fundamental,municipal,192.94,177.63
2009,35053659,4.5,fundamental,municipal,238.67,237.88
2011,35053958,4.5,fundamental,municipal,195.27,177.1
2023,35054033,4.5,fundamental,municipal,237.78,242.25
2011,35054324,4.5,fundamental,municipal,186.97,174.1
2013,35054355,4.5,fundamental,municipal,245.77,232.96
2015,35054392,4.5,fundamental,municipal,264.84,266.68
2013,35054410,4.5,fundamental,municipal,244.33,233.13
2009,35054422,4.5,fundamental,municipal,251.35,249.99
2011,35054495,4.5,fundamental,municipal,234.36,239.02
2009,35054690,4.5,fundamental,municipal,192.02,174.27
2019,35054872,4.5,fundamental,municipal,237,241.47
2011,35054902,4.5,fundamental,municipal,241.42,244.52
2011,35054902,4.5,fundamental,municipal,189.02,176.8
2005,35055062,4.5,fundamental,municipal,191.88,180.74
2009,35055074,4.5,fundamental,municipal,241.32,245.33
2009,35055244,4.5,fundamental,municipal,189.55,174.97
2009,35055281,4.5,fundamental,municipal,197.8,173.46
2013,35055323,4.5,fundamental,municipal,240.49,241.53
2007,35055360,4.5,fundamental,municipal,191.69,181.16
2005,35055499,4.5,fundamental,municipal,249.66,242.61
2005,35055566,4.5,fundamental,municipal,242.88,226.63
2009,35055645,4.5,fundamental,municipal,238.78,238.75
2013,35056571,4.5,fundamental,municipal,246.11,234.41
2023,35057332,4.5,fundamental,municipal,233,237.27
2013,35057666,4.5,fundamental,municipal,250.47,239.5
2009,35058185,4.5,fundamental,municipal,191.86,173.94
2009,35058452,4.5,fundamental,municipal,239.11,248.11
2013,35062790,4.5,fundamental,municipal,234.86,236.22
2013,35068639,4.5,fundamental,municipal,239.89,237.36
2009,35068639,4.5,fundamental,municipal,239.8,249.91
2009,35068676,4.5,fundamental,municipal,189.33,172.08
2005,35068767,4.5,fundamental,municipal,176.78,175.92
2019,35068834,4.5,fundamental,municipal,260.04,266.04
2005,35070178,4.5,fundamental,municipal,192.58,186.8
2011,35070191,4.5,fundamental,municipal,188.86,177.22
2011,35078797,4.5,fundamental,municipal,188.69,177.21
2019,35087142,4.5,fundamental,municipal,242.63,247.3
2019,35092575,4.5,fundamental,municipal,237.61,239.47
2019,35092952,4.5,fundamental,municipal,242.05,226.17
