id_escola,ano,inse
35016408,2019,5.82
35021817,2021,5.82
35009283,2015,5.81849468155157
35009283,2013,5.81849468155157
35438285,2015,5.81843351664681
35438285,2013,5.81843351664681
35905409,2013,5.8168212975487
35905409,2015,5.8168212975487
35038787,2013,5.81680302737821
35038787,2015,5.81680302737821
35002628,2015,5.81680102587077
35002628,2013,5.81680102587077
35018661,2013,5.8160706172581795
35018661,2015,5.8160706172581795
35290671,2015,5.81437692405775
35290671,2013,5.81437692405775
35022159,2013,5.813609336327
35022159,2015,5.813609336327
35901573,2015,5.81299414244621
35901573,2013,5.81299414244621
35001624,2013,5.8125726054315994
35001624,2015,5.8125726054315994
35021027,2013,5.81183850572679
35021027,2015,5.81183850572679
35004571,2013,5.8110480132354
35004571,2015,5.8110480132354
35008059,2015,5.81044822609116
35008059,2013,5.81044822609116
35290634,2019,5.8100000000000005
35024624,2019,5.8100000000000005
35020886,2019,5.8100000000000005
35446695,2019,5.8100000000000005
35578587,2019,5.8100000000000005
35475221,2019,5.8100000000000005
35462378,2019,5.8100000000000005
35919366,2021,5.81
35020035,2021,5.81
35009477,2021,5.81
35040769,2021,5.81
35035361,2021,5.81
35017012,2021,5.81
35020643,2021,5.81
35028721,2021,5.81
35496376,2021,5.81
35444728,2021,5.81
35016317,2013,5.8096802853338305
35016317,2015,5.8096802853338305
35036648,2015,5.80777928070612
35036648,2013,5.80777928070612
35019100,2013,5.8040848855873
35019100,2015,5.8040848855873
35001120,2013,5.80373822620626
35001120,2015,5.80373822620626
35028551,2013,5.80245923071977
35028551,2015,5.80245923071977
35026074,2013,5.80169371983502
35026074,2015,5.80169371983502
35904946,2015,5.80104683235278
35904946,2013,5.80104683235278
35920502,2013,5.8008754353159295
35920502,2015,5.8008754353159295
35017140,2013,5.80063523151202
35017140,2015,5.80063523151202
35045081,2013,5.80025623481976
35045081,2015,5.80025623481976
35018661,2019,5.8
35434607,2021,5.8
35031306,2021,5.8
35910764,2021,5.8
35127292,2021,5.8
35022073,2019,5.8
35042894,2019,5.8
35907728,2019,5.8
35022020,2019,5.8
35048343,2021,5.8
35006531,2021,5.8
35033169,2019,5.8
35446695,2021,5.8
35127292,2019,5.8
35031306,2019,5.8
35008357,2021,5.8
35028022,2021,5.8
35015635,2021,5.8
35018053,2021,5.8
35428930,2019,5.8
35405206,2019,5.8
35304815,2019,5.8
35024636,2019,5.8
35901283,2019,5.8
35016724,2019,5.8
35444728,2019,5.8
35003955,2013,5.79886734426345
35003955,2015,5.79886734426345
35001247,2015,5.79863665762612
35001247,2013,5.79863665762612
35024636,2015,5.79612971592503
35024636,2013,5.79612971592503
35006063,2015,5.79518529698665
35006063,2013,5.79518529698665
35016147,2013,5.79428011647539
35016147,2015,5.79428011647539
35925664,2013,5.79373204073643
35925664,2015,5.79373204073643
35018867,2013,5.79208763902479
35018867,2015,5.79208763902479
35042006,2019,5.79
35016238,2019,5.79
35438261,2021,5.79
35900990,2019,5.79
35024442,2021,5.79
35018582,2019,5.79
35023176,2019,5.79
35031860,2019,5.79
35008370,2019,5.79
35033736,2021,5.79
35026153,2021,5.79
35009477,2019,5.79
35405243,2021,5.79
35036648,2019,5.79
35018235,2019,5.79
35432726,2019,5.79
35037710,2021,5.79
35024363,2021,5.79
35025525,2021,5.79
35026323,2021,5.79
35021787,2021,5.79
35001824,2013,5.78994659271086
35001824,2015,5.78994659271086
35000346,2015,5.78989334282222
35000346,2013,5.78989334282222
35022858,2013,5.7891553098806
35022858,2015,5.7891553098806
35001399,2015,5.78861154979365
35001399,2013,5.78861154979365
35009313,2015,5.78733258988138
35009313,2013,5.78733258988138
35009106,2013,5.78680437631611
35009106,2015,5.78680437631611
35018296,2013,5.78586848343497
35018296,2015,5.78586848343497
35901519,2015,5.7856334109770895
35901519,2013,5.7856334109770895
35000863,2015,5.78443057717912
35000863,2013,5.78443057717912
35049256,2013,5.78413932768576
35049256,2015,5.78413932768576
35446993,2015,5.78362858990737
35446993,2013,5.78362858990737
35033741,2015,5.78353675989692
35033741,2013,5.78353675989692
35900990,2015,5.78348684949571
35900990,2013,5.78348684949571
35008485,2013,5.78331380488098
35008485,2015,5.78331380488098
35029865,2015,5.78297079573367
35029865,2013,5.78297079573367
35016299,2013,5.78049257202302
35016299,2015,5.78049257202302
35016135,2021,5.78
35018776,2021,5.78
35016184,2021,5.78
35028599,2021,5.78
35908745,2021,5.78
35049712,2021,5.78
35025495,2021,5.78
35022159,2021,5.78
35433858,2019,5.78
35022986,2021,5.78
35017589,2021,5.78
35042389,2021,5.78
35031082,2019,5.78
35925664,2021,5.78
35002173,2019,5.78
35019689,2019,5.78
35028915,2021,5.78
35020989,2019,5.78
35462412,2019,5.78
35433861,2021,5.78
35014266,2021,5.78
35017589,2019,5.78
35008059,2021,5.78
35477850,2019,5.78
35018843,2015,5.77916307414936
35018843,2013,5.77916307414936
35267685,2013,5.77841487404575
35267685,2015,5.77841487404575
35917953,2013,5.77832329368685
35917953,2015,5.77832329368685
35915555,2013,5.77799554784918
35915555,2015,5.77799554784918
35002574,2013,5.77797821624067
35002574,2015,5.77797821624067
35007626,2015,5.77675339673881
35007626,2013,5.77675339673881
35019379,2015,5.77503372908637
35019379,2013,5.77503372908637
35008382,2013,5.7747971099995
35008382,2015,5.7747971099995
35127292,2013,5.77427820294532
35127292,2015,5.77427820294532
35002012,2015,5.7740643234578695
35002012,2013,5.7740643234578695
35441594,2015,5.77344024279521
35441594,2013,5.77344024279521
35022950,2013,5.77316167238076
35022950,2015,5.77316167238076
35000553,2013,5.77234576528326
35000553,2015,5.77234576528326
35433858,2015,5.77229057435661
